2	18	22	25	37	39	1
8	9	15	23	40	48	19
3	5	13	16	44	48	2
20	26	35	37	46	48	9
9	12	17	20	21	37	31
3	8	15	17	29	33	10
4	8	30	43	46	48	44
21	26	32	34	36	39	28
9	12	13	26	35	43	2
4	9	24	41	47	48	46
3	5	16	20	27	45	7
6	12	14	20	21	26	33
3	4	6	23	33	44	31
3	10	17	18	19	23	38
7	12	20	22	26	35	13
18	22	24	30	43	48	42
2	12	18	26	35	36	7
2	10	16	36	40	45	11
8	16	18	26	28	37	5
5	19	22	29	31	32	7
7	19	21	29	31	36	42
13	22	23	31	35	45	33
6	26	41	42	47	48	31
13	21	22	26	35	40	15
2	4	15	29	32	40	26
2	7	12	21	25	47	6
5	6	24	29	35	39	44
13	17	19	22	28	46	38
2	8	32	36	47	49	33
4	12	28	31	39	46	42
1	6	13	29	37	39	17
14	20	28	31	44	49	34
8	23	25	32	33	48	28
19	21	29	32	34	47	8
2	3	9	17	29	40	41
5	15	30	42	46	49	35
3	15	17	20	27	43	30
2	5	12	22	44	48	10
3	20	24	26	37	47	35
11	12	16	29	38	43	25
2	11	14	22	41	42	13
7	8	11	19	25	46	17
21	23	24	33	38	44	45
16	17	19	22	40	43	10
4	11	12	14	25	37	36
1	3	23	33	40	48	42
3	4	5	12	23	33	27
8	23	25	28	34	39	47
5	8	13	14	17	30	1
4	8	16	25	33	36	21
8	11	19	42	46	47	27
5	15	19	31	42	47	20
2	7	24	37	38	40	9
21	28	34	35	48	49	18
9	17	32	41	42	44	3
1	20	24	33	37	43	42
5	24	26	28	33	45	31
11	14	21	24	25	43	12
2	10	16	21	24	49	30
12	21	23	24	38	46	36
8	9	13	22	35	36	6
1	2	32	33	38	49	42
9	28	35	36	48	49	6
10	20	30	38	41	44	15
1	10	11	19	21	41	27
18	25	26	41	45	49	23
2	10	17	19	44	47	40
1	9	12	29	30	42	22
11	19	27	28	30	39	21
20	26	27	32	36	46	49
26	30	34	35	38	41	48
2	8	11	26	27	33	17
1	2	7	10	33	38	13
9	14	24	43	45	46	22
4	14	16	25	45	47	27
1	4	11	16	26	46	31
15	18	24	28	29	49	2
1	5	14	27	30	41	3
6	29	31	33	40	43	48
11	15	19	25	34	39	22
4	12	19	21	26	41	40
23	31	41	45	46	49	3
3	5	13	33	34	44	8
17	18	21	25	35	47	16
7	17	30	33	42	49	40
4	18	23	25	39	43	7
4	15	22	27	29	31	47
1	14	21	23	29	46	26
23	27	35	40	43	44	13
2	5	16	25	30	40	19
1	4	6	13	20	44	28
14	21	27	34	37	38	10
6	16	29	30	33	36	15
14	17	33	34	43	44	5
24	29	34	36	41	42	45
10	14	15	39	43	49	9
1	26	33	36	45	48	22
3	5	26	27	37	39	21
8	10	14	16	18	35	43
1	13	16	30	33	48	49
11	22	36	37	43	48	7
6	7	24	27	28	46	44
2	12	22	42	43	46	5
4	26	34	38	41	46	44
7	22	28	32	34	38	20
3	6	13	29	36	38	33
6	32	35	36	40	45	48
10	16	21	31	33	36	27
3	4	20	31	41	48	15
15	20	29	36	38	42	27
6	22	23	41	44	49	48
20	36	42	43	45	48	5
9	22	34	35	46	47	26
4	8	17	23	34	47	30
11	15	16	17	31	40	6
9	10	11	24	34	42	5
13	14	21	24	32	35	18
4	20	22	23	42	44	41
6	14	26	27	34	46	37
8	22	37	40	41	44	4
20	24	27	40	44	45	35
5	15	20	25	28	33	39
2	7	18	20	41	48	29
2	5	9	13	22	38	37
4	19	22	24	32	33	21
7	9	18	22	28	38	26
9	10	12	19	24	31	17
3	29	33	36	39	45	37
1	4	6	24	26	29	12
15	21	23	26	28	48	6
2	5	20	30	39	45	25
3	5	8	14	24	34	38
4	12	17	18	34	44	21
9	13	19	32	41	49	17
7	14	15	23	35	37	36
1	6	12	19	24	31	5
17	20	22	35	38	48	36
6	8	18	20	40	42	36
3	8	23	25	29	47	32
1	14	17	29	36	37	13
6	10	22	30	35	49	17
1	20	27	36	40	42	14
11	21	35	37	46	47	32
1	11	12	17	32	40	14
13	17	22	29	36	45	47
5	8	14	18	43	49	37
3	20	27	29	38	44	45
15	20	22	25	27	41	28
12	22	31	32	35	47	4
4	10	19	24	32	35	1
12	19	28	34	36	41	1
1	6	10	26	31	38	11
